spotify_id,title,artist,feat_artists,spotify_url,popularity,lyrics,duration_ms,song_art_image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spechiness
4xmkpE1Si5JL7NFxWrhV0S,Humraah ,Sachet Tandon,['The Fusion Project'],https://open.spotify.com/track/4xmkpE1Si5JL7NFxWrhV0S,67,"दिल को जाने क्या हुआ
मिल के अपना सा तू लगा
कैसे मैं करूँ बायाँ?
तुमसे ये जुनूँ है, या गुमाँ
ऐसे मुझे तुम मिले, तुम मिले
जैसे कोई दिन खिले, दिन खिले
जाने कहाँ हम चले, हम चले
चाहे जो भी दिल करे, दिल करे

जिस राह, जिस राह भी जाऊँ
तुझको, तुझको ही चाहूँ
हमराह अब से मेरा तू
हमराह मैं भी तेरा हूँ
जिस राह, जिस राह भी जाऊँ
तुझको, तुझको ही चाहूँ
हमराह अब से मेरा तू
हमराह मैं भी तेरा हूँ

एहसानमंद है दिल अब से ये तेरा
ये मर्ज़ कैसा है, क्या नाम, तू बता?

कोई जाने ना दूसरा
समझे तू ही मेरी ज़ुबाँ
मैंने मुझसा दीवानापन
देखा ना कहीं तेरे सिवा
तुझ से ही दिन शुरू, शामें ढले
अब तो नज़र से भी ना तू हटे
जितनी है फ़ुर्सतें, फ़ुर्सतें
देदूँ सारी मैं तुझे, तू मुझे

जिस राह, जिस राह भी जाऊँ
तुझको, तुझको ही चाहूँ
हमराह अब से मेरा तू
हमराह मैं भी तेरा हूँ
जिस राह, जिस राह भी जाऊँ
तुझको, तुझको ही चाहूँ
हमराह अब से मेरा तू
हमराह मैं भी तेरा हूँ

एहसानमंद है दिल अब से ये तेरा
ये मर्ज़ कैसा है, क्या नाम, तू बता?

डर की दीवारें टूटी
दिल का जहाँ देखा है
आँखों ने आज देखा ख्वाबों का आसमान है
तेरा करता हूँ शुक्रिया

जिस राह, जिस राह भी जाऊँ
तुझको, तुझको ही चाहूँ
हमराह अब से मेरा तू
हमराह मैं भी तेरा हूँ
जिस राह, जिस राह भी जाऊँ
तुझको, तुझको ही चाहूँ
हमराह अब से मेरा तू
हमराह मैं भी तेरा हूँ
हमराह मैं भी तेरा हूँ
जिस राह, जिस राह में भी

एहसानमंद है दिल अब से ये तेरा
ये मर्ज़ कैसा है, क्या नाम, तू बता?",299821,https://images.genius.com/2a4fd56723d560a9cff64936aed3e604.750x750x1.jpg,0.468,0.854,11,-3.932,0,,0.176,0.0,0.126,0.277,155.867,0.059
0WdbnNKO0Jt4BZACSDQh44,Ghungroo ,Arijit Singh,['Shilpa Rao'],https://open.spotify.com/track/0WdbnNKO0Jt4BZACSDQh44,68,"In the sun and sand the sea in the night
And I'm feeling alright
And I'm feeling alright
क्यूँ लम्हें खराब करें
आ गलती बेहिसाब करें
२ पल की जो नींद उड़ी
आ पूरे सारे ख़्वाब करें
क्या करने है उमरों के वादे
ये जो रहते हैं रहने दे आधे
२ बार नही १  बार सही
१ रात की कर ले तू यारी
सुबह तक मान के मेरी बात
तू ऐसे ज़ोर से नाची आज
कि घुँघरू टूट गये
कि घुँघरू टूट गये
छोड़ के सारे शर्म और लाज
मैं ऐसे ज़ोर से नाची आज
कि घुँघरू टूट गये
कि घुँघरू टूट गये
दिल लेना, दिल लेना जरूरी नहीं है
इन बातों के सिवा भी बातें कई है
१ लम्हें से जयदा की ख्वाहिश नहीं है
फिर चाहे दोबारा न मिलना कही
मेरे सपने नहीं सीधे-साधे
है गलतफेहमियाँ तो मिटा दे
२ बार नहीं, १ बार सही
१ रात की कर ले तू यारी
सुबह तक मान के मेरी बात
तू ऐसे ज़ोर से नाची आज
कि घुँघरू टूट गये
कि घुँघरू टूट गये
छोड़ के सारे शर्म और लाज
मैं ऐसे ज़ोर से नाची आज
कि घुँघरू टूट गये
कि घुँघरू टूट गये
इश्क़ है आज बस, कल करना भी नहीं
दिल में ठेरना तो है, पर उतरना भी नहीं
मिटना भी है कुछ देर के लिए
पूरी उम्र तुमपे मरना भी नहीं
क्या करने है उमरों के वादे
ये जो रहते हैं रहने दे आधे
२ बार नही १ बार सही
१ रात की कर ले तू यारी
सुबह तक थाम के तेरा हाथ
तू ऐसे ज़ोर से नाची आज
कि घुँघरू टूट गये
कि घुँघरू टूट गये
छोड़ के सारे शर्म और लाज
मैं ऐसे ज़ोर से नाची आज
कि घुँघरू टूट गये
कि घुँघरू टूट गये
टूट गये
कि घुँघरू टूट गये
टूट गये
कि घुँघरू टूट गये",302935,https://images.genius.com/8049f4bfea3478a94220c85d3c2ee4dd.939x939x1.jpg,0.695,0.727,6,-6.274,0,,0.0744,0.000175,0.533,0.864,118.034,0.0323
3Yn97I3qIj7Px0Bi4rkD2q,Evermore,Various Artists,[],https://open.spotify.com/track/3Yn97I3qIj7Px0Bi4rkD2q,64,"1/1
瑛人 - すっからかん - 12/12
精神分析 2 0 7 7 - 夢の生成メカニズム - 1/4
Another Sky - Music for Winter, Vol. I - EP - 6/6
Ethernet Girl - I was there before - EP - 5/5
Fax Gang - Aethernet - 9/9
Grimes - Miss Anthropocene (Rave Edition) - 11/11
Gudda Gudda - 7 Slugs - EP - 1/7
Joey Vantes - Legend - EP - 0/4
KEY! - The Alpha Jerk - 17/17
Loko Loko - Poseidon - 14/15
Pixies - Live from Brixton Academy, London. June 5th, 2004 - 0/28
R.A.P. Ferreira - ​bob's son: R.A.P. Ferreira in the garden level cafe of the scallops hotel - 12/12
The Dirty Nil - Fuck Art - 11/11
TheHxliday - Batbxy - EP - 6/6
Westside Tut - Don't Let Go 2 (Deluxe) - 1/14
Yung Pinch - WASHED ASHORE - 10/10
Uncle Murda - Don't Come Outside, Vol. 3 - 5/12
1/2
DJ Daddykat & Wiz Khalifa - #FUCC2020 - 7/24
Merzbow - Mukomodulator - 2/2
1/3
Brandon Dailey - A Brand New Life - 0/14
DΛRKNΣSS - Haircuts for E​-​Girls - 11/11
1/5
YOASOBI - THE BOOK - EP - 9/9
1/6
Night Tempo - Concentration - 12/14
1/7
Taylor Swift - evermore (deluxe version) - 17/17
1/8
Aaron Frazer - Introducing... - 12/12
Aaron Watson - American Soul - 10/10
Barry Gibb - Greenfields: The Gibb Brothers' Songbook, Vol. 1 - 12/12
BlackMayo - OMO (On My Own) - 9/12
David Bowie - Tryin' to Get to Heaven / Mother - 2/2
Denison Witmer - American Foursquare (Simplified) - EP - 4/4
Eladio Carrión - Monarca - 14/14
Ellie Goulding - Brightest Blue (Music for Calm Edition) - 1/5
Frozen Soul - Crypt of Ice - 10/10
G Perico - Free - EP - 1/6
Griselda - Griselda & BSF: Conflicted (Original Motion Picture Soundtrack) - 4/15
Jazmine Sullivan - Heaux Tales - EP - 14/14
Joyless - Joyless - 10/10
Karlo - Sabotage - EP - 5/5
Lil Boom - ODESSA'S GARDEN - EP - 6/6
Mac Ayres - Magic 8ball - 8/8
Morgan Wallen - Dangerous: The Double Album - 30/30
Passenger - A Song for the Drunk and Broken Hearted - 20/20
Smart Boy Beatz & Lawlessprod - Aftr Drk - 8/8
USS - Einsteins of Consciousness - 12/12
Viagra Boys - Welfare Jazz - 13/13
Wax Tailor - The Shadow of Their Suns - 3/13
1/9
ホテル shampoo (hotel shampoo) - %&​%​&​%​&​%​&​%​&​%​& - 1/5
Lite Fortunato & Thouxanbanfauni - GRAN TURISMO - 10/10
1/10
JUNIK - PNR - 6/6
1/11
超高 Titan - Buffalo City 3 - 1/9
Asiahn - The Interlude - EP - 5/5
CRT麻痺 - Ｆｒｏｚｅｎ Ｔｅａｒｓ - 9/9
(G)I-DLE - I Burn - EP - 6/6
Sergei Barracuda - Produkt - 11/11
TREASURE (트레저) - THE FIRST STEP: TREASURE EFFECT - 10/10
vcr-classique - VCR LOUNGE - 10/10
1/12
c r o w n ロイヤルサルーン - 要素 - 1/7
Hospital Bracelet - South Loop Summer - 7/7
K.A.A.N. - Long Time No See - 13/13
VCR 86 - Prism Solarity - 3/9
1/13
BAND-MAID - Unseen World - 12/12
Healy - Tungsten - 13/13
Natex - Handcrafted - 0/7
1/14
Knock Monsterr - Monsterr Heavenn - 13/13
1/15
Ashnikko - DEMIDEVIL - 10/10
Axel Flóvent - You Stay by the Sea - 12/12
Beach Bunny - Blame Game - EP - 4/4
Billy Cobb - Billy Cobb (Bear Album) - 8/8
Bloody Hammers - Songs of Unspeakable Terror - 0/11
Brian Eno -  Film Music: Voices & Words - 5/5
Devin Dawson - The Pink Slip - EP - 6/6
dvsn - Amusing Her Feelings - 20/20
​Fickle Friends - Weird Years: Season 1 - EP - 5/5
Fredo Bang - In the Name of Gee (Still Most Hated) - 25/25
Hether - Sticky Thumb - 8/8
Illy - The Space Between - 14/14
Jaxxi - Jaxxi - EP - 5/5
Jessie Paege - You Can't Kill Me - EP - 6/6
Jonas Blue - Cyan - EP - 6/6
Martin & Garp - Sentimental Fools - 1/10
NBDY - Admissions (The Acoustics) - 6/6
Nyck Caution - Anywhere But Here - 14/14
Painted Wives - New Medusa - 12/12
Pearl Charles - Magic Mirror - 10/10
Radio Supernova - Takaisin - 3/8
Sangam & Yoshimi - 雨 (Rain) - 1/10
shame - Drunk Tank Pink - 11/11
Since99 - CARBON COPY - 14/19
Sleaford Mods - Spare Ribs - 13/13
Unknown Caller - Midnight (Deluxe) - 4/7
UnoTheActivist - Unoverse - 10/10
Various Artists - One Night in Miami... (Original Motion Picture Soundtrack) - 22/22
Why Don't We - The Good Times and the Bad Ones - 10/10
You Me at Six - SUCKAPUNCH - 11/11
ZAYN - Nobody is Listening - 11/11
1/18
Kota the Friend - Lyrics to GO, Vol. 2 - 10/10
U-KNOW - NOIR - 6/6
1/19
David Shawty - up bad - 3/3
Young Hysan - Radiance - 11/11
1/20
Kylie Minogue - Real Groove - EP - 4/4
1/21
anders - Chaos - EP - 6/6
CRT麻痺 - Ｗｉｎｔｅｒ Ｐａｒａｌｙｓｉｓ １​-​５ - 9/44
ELIO - Can You Hear Me Now? - 7/7
Flux Pavilion - .wav - 16/16
Taylor Swift - the ""dropped your hand while dancing"" chapter - EP - 6/6
1/22
Alycia Bella - Muse - 14/14
Anuel AA & Ozuna - Los Dioses - 12/12
Arca - Madre - EP - 4/4
AstroKidJay - Wizard Boy - 0/8
Bicep - Isles - 8/10
Bow Anderson - New Wave - EP - 6/6
BRS Kash - Kash Only - 12/12
Brokeasf - WRONG 1 - 3/13
CARM - CARM - 6/10
Daniel Avery - More Light - 0/3
Disclosure - Workout Energy - EP - 4/6
Dezzie - Uno Uno - 11/14
DJ Scheme - FAMILY (Deluxe) - 18/18
Doctor Destruction - Planetory Destruction - 17/17
Finn Askew - Peach - EP - 6/6
Glades - Planetarium -  4/14
G Perico - Welcome to the Land - 0/9
guccihighwaters - joke's on you - 15/15
Hasan - Prototyp: Upgrade - 18/18
Jarryd James - P.M. - 9/9
John Lennon - HERO. - EP - 6/6
Lande Hekt - Going to Hell - 4/11
Leon Fanourakis - SHISHIMAI - 15/15
Lil Skies - Unbothered - 14/14
Logic1000 - You've Got the Whole Night to Go - EP - 4/4
Lonely the Brave - The Hope List - 11/11
LOVA - Grown-ish - 5/10
Maggie Lindemann - Paranoia - EP - 8/8
¡MAYDAY! - Minute to Midnight 00:59 - EP - 4/4
Moon Taxi - Silver Dream - 11/12
Ne-Yo - In My Own Words: The Re-Introduction - EP - 4/4
Palberta - Palberta5000 - 1/16
Peewee Longway & Cassius Jay - Longway Sinatra 2 - 17/17
Rhye - Home - 13/13
Sammy Johnson - Cool & Easy - 2/10
Steve Aoki - 6OKI: Rave Royale - EP - 6/6
Still Corners - The Last Exit - 11/11
Tender Central - The Garden - 7/14
​th1rt3en - A Magnificent Day for an Exorcism - 13/13
The Beatles - New Year's Workout - EP - 6/6
The Rolling Stones - Rock - EP - 6/6
Wardruna - Kvitravn  - 3/11
Widowspeak - Honeychurch - EP - 5/5
Willie Jones - Right Now - 6/12
Young Dolph - Rich Slave (Deluxe) - 17/24
1/23
Rocstaryoshi - Digital Kids - 6/6
1/24
Johnny Orlando - It’s My Birthday - EP - 6/6
1/25
Matt Citron - Pirate Nation - 2/11
1/26
DREAMCATCHER - Dystopia: Road to Utopia - 7/7
Oracle FM - Delta Paradise - 7/10
1/27
ヨルシカ Yorushika -  創作  - 5/5
宇多田ヒカル  - One Last Kiss  - 4/8
(G)I-DLE - HWAA - 2/2
Jake Hoot - Love Out of Time - 0/5
jim o'rourke - steamroom 53 - 1/1
Josie Proto - Oh What a God Awful Stupid Idea - EP - 4/5
Logan Mize - Still That Kid - 12/13
NOT WONK - dimen - 10/10
Sangam - Future on Hold - 11/11
The Magician - Magic Tape 100 - 1/15
1/28
HyunA - I'm Not Cool - 5/5
Lexie Liu - 上线了 GONE GOLD - 7/7
Maluma - #7DJ (7 Días En Jamaica) - EP - 7/7
Taylor Swift - the ""forever is the sweetest con"" chapter - EP - 6/6
The Alchemist - Carry the Fire - 8/8
1/29
2KBABY - THE 2K STIMULUS - 2/2
5AM - You're Going to Be Fine - 8/11
Ani DiFranco - Revolutionary Love - 11/11
Ariel Pink - Odditties Sodomies, Vol. 3 - 12/12
Ariel Pink - Sit 'n' Spin - 17/17
Arlo Parks - Collapsed in Sunbeams - 12/12
Arlo Parks - Collapsed in Sunbeams (Deluxe) - 20/20
Baio - Dead Hand Control - 7/8
Black Pistol Fire - Look Alive - 11/11
BONES - BURDEN - 14/14
Celeste - Not Your Muse - 12/12
Celeste - Not Your Muse (Deluxe) - 21/21
Chip - Snakes & Ladders - 21/21
Derek - El Derek - 23/23
Fendi P - The Art of Finessin' 2 - 0/13
Fredo - Money Can't Buy Happiness - 11/11
Goat Girl - On All Fours - 13/13
Haiti Babii - Trap Art - 0/13
Jack Kays - MIXED EMOTIONS - 8/8
Lil Durk - The Voice (Deluxe) - 28/28
Lil Peep & Nedarb - CALIFORNIA GIRLS - EP - 6/6
Lucero - When You Found Me - 10/10
Madlib - Sound Ancestors - 2/16
Morgan Wallen - Dangerous: The Double Album (Bonus) - 33/33
Nechie - Shady Baby - 4/10
Ne-Yo - In My Own Words: The Gentleman - EP - 4/4
PARTYNEXTDOOR - COLOURS - EP - 8/8
PRETTYMUCH - Smackables - 3/3
Rich the Kid - Lucky 7 - EP - 7/7
Seeb - Sad in Scandinavia - 17/17
Steven Wilson - The Future Bites - 9/9
The Beatles - The Beatles for Kids: Colour - EP - 6/6
Thutmose - Best of Both Worlds: Side B - EP - 3/4
Tribulation - Where the Gloom Becomes Sound - 10/10
TroyBoi - V!BEZ, Vol. 4 - EP - 1/7
Tsu Surf - MSYKM (Deluxe) - 10/18
Weezer - OK Human - 12/12",194541,https://images.genius.com/39ce877410dd831fd119c9c25311e713.900x900x1.jpg,0.285,0.396,1,-8.741,1,,0.674,6.6e-05,0.102,0.219,79.442,0.0318
6HH8ZoDIe5qw8EYTTHVZh7,Ice Dance,Danny Elfman,[],https://open.spotify.com/track/6HH8ZoDIe5qw8EYTTHVZh7,57,,104973,,0.259,0.105,10,-22.512,1,,0.993,0.944,0.127,0.0396,87.024,0.0329
2nMeu6UenVvwUktBCpLMK9,Young And Beautiful,Lana Del Rey,[],https://open.spotify.com/track/2nMeu6UenVvwUktBCpLMK9,77,"I've seen the world, done it all
Had my cake now
Diamonds, brilliant, and Bel Air now
Hot summer nights, mid-July
When you and I were forever wild
The crazy days, city lights
The way you'd play with me like a child

Will you still love me when I'm no longer young and beautiful?
Will you still love me when I got nothing but my aching soul?
I know you will, I know you will, I know that you will
Will you still love me when I'm no longer beautiful?

I've seen the world, lit it up as my stage now
Channeling angels in the new age now
Hot summer days, rock and roll
The way you'd play for me at your show
And all the ways I got to know
Your pretty face and electric soul

Will you still love me when I'm no longer young and beautiful?
Will you still love me when I got nothing but my aching soul?
I know you will, I know you will, I know that you will
Will you still love me when I'm no longer beautiful?

Dear Lord, when I get to heaven
Please, let me bring my man
When he comes, tell me that You'll let him in
Father, tell me if You can
All that grace, all that body
All that face makes me wanna party
He's my sun, he makes me shine like diamonds

Will you still love me when I'm no longer young and beautiful?
Will you still love me when I got nothin' but my aching soul?
I know you will, I know you will, I know that you will
Will you still love me when I'm no longer beautiful?

Will you still love me when I'm no longer beautiful?
Will you still love me when I'm not young and beautiful?",236053,https://images.genius.com/d2dd4391c1a86d651bbbe663331db375.1000x1000x1.jpg,0.324,0.416,11,-8.92,0,,0.262,3.69e-05,0.11,0.151,113.986,0.0368
6hExOufDzTbiwGosc3kIGW,"Mrs Darcy - From ""Pride & Prejudice"" Soundtrack",Dario Marianelli,['Jean-Yves Thibaudet'],https://open.spotify.com/track/6hExOufDzTbiwGosc3kIGW,53,,223653,,0.214,0.0733,0,-21.302,1,,0.944,0.885,0.0691,0.039,137.764,0.0408
2XRCxFtPqSsnY94jZCFuYu,From Eden,Hozier,[],https://open.spotify.com/track/2XRCxFtPqSsnY94jZCFuYu,58,"Babe
There's something tragic about you
Something so magic about you
Don't you agree?
Babe
There's something lonesome about you
Something so wholesome about you
Get closer to me

No tired sigh, no rolling eyes
No irony
No ""Who cares?"", no vacant stare
No time for me

Honey, you're familiar, like my mirror years ago
Idealism sits in prison, chivalry fell on his sword
Innocence died screaming; honey, ask me, I should know
I slithered here from Eden just to sit outside your door

Babe
There's something wretched about this
Something so precious about this
Where to begin?
Babe
There's something broken about this
But I might be hoping about this
Oh, what a sin

To the strand, a picnic planned
For you and me
A rope in hand for your other man
To hang from a tree

Honey, you're familiar, like my mirror years ago
Idealism sits in prison, chivalry fell on his sword
Innocence died screaming; honey, ask me, I should know
I slithered here from Eden just to sit outside your door


Honey, you're familiar, like my mirror years ago
Idealism sits in prison, chivalry fell on his sword
Innocence died screaming; honey, ask me, I should know
I slithered here from Eden just to hide outside your door",283466,https://images.genius.com/d79ac8d0ddbba10234781bb659083762.200x200x1.jpg,0.399,0.672,0,-5.506,1,,0.584,2.45e-05,0.118,0.285,142.215,0.05
4q2x4zs134mVfZSzngdZBG,Amy,Alexandre Desplat,[],https://open.spotify.com/track/4q2x4zs134mVfZSzngdZBG,48,,85666,,0.58,0.112,0,-22.32,1,,0.99,0.972,0.105,0.17,136.019,0.0379
5Z01UMMf7V1o0MzF86s6WJ,"Lose Yourself - From ""8 Mile"" Soundtrack",Eminem,[],https://open.spotify.com/track/5Z01UMMf7V1o0MzF86s6WJ,76,"1. Eminem- Higher
2. Eminem- Gnat
3. Eminem- Guns Blazing (feat. Dr. Dre & Sly Pyper)
4. Eminem- Premonition (Intro)
5. Eminem- Unaccommodating (feat. Young M.A.)
6. Eminem- You Gon' Learn (feat. Royce Da 5'9'' & White Gold)
7. Kid Cudi & Eminem- The Adventures Of Moon Man & Slim Shady
8. Eminem- Alfred (Interlude)
9. Eminem- Those Kinda Nights (feat. Ed Sheeran)
10. Eminem- In Too Deep
11. Eminem- Godzilla (feat. Juice WRLD)
12. Eminem- Darkness
13. Eminem- Leaving Heaven (feat. Skylar Grey)
14. Eminem- Yah Yah (feat. Royce Da 5'9'', Black Thought, Q-Tip & Denaun)
15. Eminem- Stepdad (Intro)
16. Eminem- Stepdad
17. Eminem- Marsh
18. Eminem- Never Love Again
19. Eminem- Little Engine
20. Eminem- Lock It Up (feat. Anderson .Paak)
21. Eminem- Farewell
22. Eminem- No Regrets (feat. Don Toliver)
23. Eminem- I Will (feat. KXNG Crooked, Royce Da 5'9'' & Joell Ortiz)
24. Eminem- Alfred (Outro)
25. Eminem- The Ringer
26. Eminem- The Greatest
27. Eminem- Lucky You (feat. Joyner Lucas)
28. Paul Rosenberg- Paul (Skit)
29. Eminem- Normal
30. Eminem- Em Calls Paul (Skit)
31. Eminem- Stepping Stone
32. Eminem- Not Alike (feat. Royce Da 5'9'')
33. Eminem- Kamikaze
34. Eminem- Fall
35. Eminem & Jessie Reyez- Nice Guy
36. Eminem- Good Guy (feat. Jessie Reyez)
37. Eminem- Venom (Music From The Motion Picture)
38. Logic- Homicide (feat. Eminem)
39. Eminem- Lose Yourself (From 8 Mile Soundtrack)
40. Eminem- 'Till I Collapse (feat. Nate Dogg)
41. Eminem- The Real Slim Shady
42. Eminem- Rap God
43. Eminem- Without Me
44. Eminem- Mockingbird
45. Eminem- When I'm Gone
46. Eminem- Not Afraid
47. Eminem- River (feat. Ed Sheeran)
48. Eminem- Stan (feat. Dido)
49. Eminem- The Way I Am
50. Eminem- Sing For The Moment
51. Eminem- Kill You
52. Dr. Dre- I Need A Doctor (feat. Eminem & Skylar Grey)
53. Eminem- Cleanin' Out My Closet
54. Eminem- Love The Way You Lie (feat. Rihanna)
55. Dr. Dre- Forgot About Dre (feat. Eminem)
56. Eminem- Beautiful
57. Eminem- Superman (feat. Dina Rae)
58. Eminem- My Name Is
59. Eminem- Like Toy Soldiers
60. Eminem- Shake That (feat. Nate Dogg)
61. Eminem- Cinderella Man
62. Eminem- Just Lose It
63. Eminem- The Monster (feat. Rihanna)
64. Eminem- Space Bound
65. Eminem- Crack A Bottle (feat. Dr. Dre & 50 Cent)
66. Eminem- No Love (feat. Lil Wayne)
67. Eminem- We Made You
68. Dr. Dre- What's The Difference (feat. Eminem & Xzbit)
69. Eminem- White America
70. Eminem- Ass Like That
71. Eminem- Legacy
72. T.I.- That's All She Wrote (feat. Eminem)
73. Akon- Smack That (feat. Eminem)
74. Eminem- In Your Head
75. Eminem- Survival
76. Eminem, 50 Cent & Ca$his & Lloyd Banks- You Don't Know
77. Lil Wayne- Drop The World (feat. Eminem)
78. Eminem- 25 To Lie
79. Eminem- Role Model
80. Eminem- Bitch Please II (feat. Dr. Dre, Snoop Dogg, Xzibit & Nate Dogg)
81. Drake, Kanye West, Lil Wayne & Eminem- Forever
82. Eminem- Berzerk
83. 50 Cent- Patiently Waiting (feat. Eminem)
84. Eminem- Believe
85. Eminem- Nowhere Fast (feat. Kehlani)
86. Eminem- Castle
87. Eminem- Remind
88. Eminem- Bad Husband (feat. X Ambassadors)
89. JAY-Z- Renegade (feat. Eminem)
90. Eminem & Dr. Dre- Guilty Conscience
91. Eminem- Bad Guy
92. Eminem- Arose
93. Eminem- Tragic Endings (feat. Skylar Grey)",326466,https://images.genius.com/0a5edbf02526af2ecec656710c28c9f5.640x640x1.jpg,0.692,0.744,2,-4.565,1,,0.00868,0.000423,0.359,0.0612,171.374,0.257
5t514bZ4eZPtKJbKfuZJCA,Beautiful Day,U2,[],https://open.spotify.com/track/5t514bZ4eZPtKJbKfuZJCA,51,"The heart is a bloom, shoots up through the stoney ground
There's no room, no space to rent in this town
You're out of luck, and the reason that you had to care
The traffic is stuck, and you're not moving anywhere
You thought you'd found a friend to take you out of this place
Someone you could lend a hand in return for grace

It's a beautiful day
Sky falls, you feel like
It's a beautiful day
Don't let it get away

You're on the road, but you've got no destination
You're in the mud, in the maze of her imagination
You love this town even if that doesn't ring true
You've been all over, and it's been all over you

It's a beautiful day
Don't let it get away
It's a beautiful day
Ooh-hoo-hoo

Touch me
Take me to that other place
Teach me
I know I'm not a hopeless case

See the world in green and blue
See China right in front of you
See the canyons broken by cloud
See the tuna fleets clearing the sea out
See the Bedouin fires at night
See the oil fields at first light
And see the bird with a leaf in her mouth
After the flood all the colours came out

It's a beautiful day
Don't let it get away
Beautiful day

Touch me
Take me to that other place
Reach me
I know I'm not a hopeless case

What you don't have you don't need it now
What you don't know you can feel it somehow
What you don't have you don't need it now
Don't need it now
Was a beautiful day",244866,https://images.genius.com/5163730247158cea4e8ecbefa22aad8a.830x830x1.png,0.54,0.913,2,-6.887,1,,0.0225,0.00157,0.344,0.452,136.265,0.0483
