,spotify_id,title,artist,feat_artists,spotify_url,popularity,lyrics,duration_ms,song_art_image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,spechiness,artist_id
   M. de Charlus took Morel aside on the pretext of making him tell him what was going to be played, but above all finding a great consolation, while Charlie shewed him his music, in displaying thus publicly their secret intimacy. In the meantime I myself felt a certain charm. For albeit the little clan included few girls, on the other hand girls were abundantly invited on the big evenings. There were a number present, and very pretty girls too, whom I knew. They wafted smiles of greeting to me across the room. The air was thus decorated at every moment with the charming smile of some girl. That is the manifold, occasional ornament of evening parties, as it is of days. We remember an atmosphere because girls were smiling in it
   Many people might have been greatly surprised had they overheard the furtive remarks which M. de Charlus exchanged with a number of important gentlemen at this party. These were two Dukes, a distinguished General, a great writer, a great physician, a great barrister. And the remarks in question were: “By the way, did you notice the footman, I mean the little fellow they take on the carriage? At our cousin Guermantes’, you don’t know of anyone?” “At the moment, no.” “I say, though, outside the door, where the carriages stop, there used to be a fair little person, in breeches, who seemed to me most attractive. She called my carriage most charmingly, I would gladly have prolonged the conversation.” “Yes, but I believe she’s altogether against it, besides, she puts on airs, you like to get to business at once, you would loathe her. Anyhow, I know there’s nothing doing, a friend of mine tried.” “That is a pity, I thought the profile very fine, and the hair superb.” “Really, as much as that? I think, if you had seen a little more of her, you would have been disillusioned. No, in the supper-room, only two months ago you would have seen a real marvel, a great fellow six foot six, a perfect skin, and loves it, too. But he’s gone off to Poland.” “Ah, that is rather a long way.” “You never know, he may come back, perhaps. One always meets again somewhere.” There is no great social function that does not, if, in taking a section of it, we contrive to cut sufficiently deep, resemble those parties to which doctors invite their patients, who utter the most intelligent remarks, have perfect manners, and would never shew that they were mad did they not whisper in our ear, pointing to some old gentleman who goes past: “That’s Joan of Arc.”
    “I feel that it is our duty to enlighten him,” Mme. Verdurin said to Brichot. “Not that I have anything against Charlus, far from it. He is a pleasant fellow and as for his reputation, I don’t mind saying that it is not of a sort that can do me any harm! As far as I’m concerned, in our little clan, in our table-talk, as I detest flirts, the men who talk nonsense to a woman in a corner instead of discussing interesting topics, I’ve never had any fear with Charlus of what happened to me with Swann, and Elstir, and lots of them. With him I was quite safe, he would come to my dinners, all the women in the world might be there, you could be certain that the general conversation would not be disturbed by flirtations and whisperings. Charlus is in a class of his own, one doesn’t worry, he might be a priest. Only, he must not be allowed to take it upon himself to order about the young men who come to the house and make a nuisance of himself in our little nucleus, or he’ll be worse than a man who runs after women.” And Mme. Verdurin was sincere in thus proclaiming her indulgence towards Charlism. Like every ecclesiastical power she regarded human frailties as less dangerous than anything that might undermine the principle of authority, impair the orthodoxy, modify the ancient creed of her little Church. “If he does, then I shall bare my teeth. What do you say to a gentleman who tried to prevent Charlie from coming to a rehearsal because he himself was not invited? So he’s going to be taught a lesson, I hope he’ll profit by it, otherwise he can simply take his hat and go. He keeps the boy under lock and key, upon my word he does.” And, using exactly the same expressions that almost anyone else might have used, for there are certain not in common currency which some particular subject, some given circumstance recalls almost inevitably to the mind of the speaker, who imagines that he is giving free expression to his thought when he is merely repeating mechanically the universal lesson, she went on: “It’s impossible to see Morel nowadays without that great lout hanging round him, like an armed escort.” M. Verdurin offered to take Charlie out of the room for a minute to explain things to him, on the pretext of asking him a question. Mme. Verdurin was afraid that this might upset him, and that he would play badly in consequence. It would be better to postpone this performance until after the other. Perhaps even until a later occasion. For however Mme. Verdurin might look forward to the delicious emotion that she would feel when she knew that her husband was engaged in enlightening Charlie in the next room, she was afraid, if the shot missed fire, that he would lose his temper and would fail to reappear on the sixteenth
   What ruined M. de Charlus that evening was the ill-breeding — so common in their class — of the people whom he had invited and who were now beginning to arrive. Having come there partly out of friendship for M. de Charlus and also out of curiosity to explore these novel surroundings, each Duchess made straight for the Baron as though it were he who was giving the party and said, within a yard of the Verdurins, who could hear every word: “Shew me which is mother Verdurin; do you think I really need speak to her? I do hope at least, that she won’t put my name in the paper to-morrow, nobody would ever speak to me again. What! That woman with the white hair, but she looks quite presentable.” Hearing some mention of Mlle. Vinteuil, who, however, was not in the room, more than one of them said: “Ah! The sonata-man’s daughter? Shew me her” and, each finding a number of her friends, they formed a group by themselves, watched, sparkling with ironical curiosity, the arrival of the faithful, able at the most to point a finger at the odd way in which a person had done her hair, who, a few years later, was to make this the fashion in the very best society, and, in short, regretted that they did not find this house as different from the houses that they knew, as they had hoped to find it, feeling the disappointment of people in society who, having gone to the Boîte à Bruant in the hope that the singer would make a butt of them, find themselves greeted on their arrival with a polite bow instead of the expected:
                            Ah! voyez c’te gueule, c’te binette
                            Ah! voyez c’te gueule qu’elle a
M. de Charlus had, at Balbec, given me a perspicacious criticism of Mme. de Vaugoubert who, notwithstanding her keen intellect, had brought about, after his unexpected prosperity, the irremediable disgrace of her husband. The rulers to whose Court M. de Vaugoubert was accredited, King Theodosius and Queen Eudoxia, having returned to Paris, but this time for a prolonged visit, daily festivities had been held in their honour, in the course of which the Queen, on the friendliest terms with Mme. de Vaugoubert, whom she had seen for the last ten years in her own capital, and knowing neither the wife of the President of the Republic nor those of his Ministers, had neglected these ladies and kept entirely aloof with the Ambassadress. This lady, believing her own position to be unassailable — M. de Vaugoubert having been responsible for the alliance between King Theodosius and France — had derived from the preference that the Queen shewed for her society a proud satisfaction but no anxiety at the peril that threatened her, which took shape a few months later in the fact, wrongly considered impossible by the too confident couple, of the brutal dismissal from the Service of M. de Vaugoubert. M. de Charlus, remarking in the ‘crawler’ upon the downfall of his lifelong friend, expressed his astonishment that an intelligent woman had not, in such circumstances, brought all her influence with the King and Queen to bear, so as to secure that she might not seem to possess any influence, and to make them transfer to the wives of the President and his Ministers a civility by which those ladies would have been all the more flattered, that is to say which would have made them more inclined, in their satisfaction, to be grateful to the Vaugouberts, inasmuch as they would have supposed that civility to be spontaneous, and not dictated by them. But the man who can see the mistakes of others need only be exhilarated by circumstances in order to succumb to them himself. And M, de Charlus, while his guests fought their way towards him, to come and congratulate him, thank him, as though he were the master of the house, never thought of asking them to say a few words to Mme. Verdurin. Only the Queen of Naples, in whom survived the same noble blood that had flowed in the veins of her sisters the Empress Elisabeth and the Duchesse d’Alençon, made a point of talking to Mme. Verdurin as though she had come for the pleasure of meeting her rather than for the music and for M. de Charlus, made endless pretty speeches to her hostess, could not cease from telling her for how long she had been wishing to make her acquaintance, expressed her admiration for the house and spoke to her of all manner of subjects as though she were paying a call. She would so much have liked to bring her niece Elisabeth, she said (the niece who shortly afterwards was to marry Prince Albert of Belgium), who would be so sorry. She stopped talking when she saw the musicians mount the platform, asking which of them was Morel. She can scarcely have been under any illusion as to the motives that led M. de Charlus to desire that the young virtuoso should be surrounded with so much glory. But the venerable wisdom of a sovereign in whose veins flowed the blood of one of the noblest races in history, one of the richest in experience, scepticism and pride, made her merely regard the inevitable defects of the people whom she loved best, such as her cousin Charlus (whose mother had been, like herself, a ‘Duchess in Bavaria’), as misfortunes that rendered more precious to them the support that they might find in herself and consequently made it even more pleasant to her to provide that support. She knew that M. de Charlus would be doubly touched by her having taken the trouble to come, in the circumstances. Only, being as good as she had long ago shewn herself brave, this heroic woman who, a soldier-queen, had herself fired her musket from the ramparts of Gaeta, always ready to take her place chivalrously by the weaker side, seeing Mme. Verdurin alone and abandoned, and unaware (for that matter) that she ought not to leave the Queen, had sought to pretend that for her, the Queen of Naples, the centre of this party, the lodestone that had made her come was Mme. Verdurin. She expressed her regret that she would not be able to remain until the end, as she had, although she never went anywhere, to go on to another party, and begged that on no account, when she had to go, should any fuss be made for her, thus discharging Mme. Verdurin of the honours which the latter did not even know that she ought to render
   One must, however, do M. de Charlus the justice of saying that, if he entirely forgot Mme. Verdurin and allowed her to be ignored, to a scandalous extent, by the people ‘of his own world’ whom he had invited, he did, on the other hand, realise that he must not allow these people to display, during the ‘symphonic recital’ itself, the bad manners which they were exhibiting towards the Mistress. Morel had already mounted the platform, the musicians were assembling, and one could still hear conversations, not to say laughter, speeches such as “it appears, one has to be initiated to understand it.” Immediately M. de Charlus, drawing himself erect, as though he had entered a different body from that which I had seen, not an hour ago, crawling towards Mme. Verdurin’s door, assumed a prophetic expression and regarded the assembly with an earnestness which indicated that this was not the moment for laughter, whereupon one saw a rapid blush tinge the cheeks of more than one lady thus publicly rebuked, like a schoolgirl scolded by her teacher in front of the whole class. To my mind, M. de Charlus’s attitude, noble as it was, was somehow slightly comic; for at one moment he pulverised his guests with a flaming glare, at another, in order to indicate to them as with a vade mecum the religious silence that ought to be observed, the detachment from every worldly consideration, he furnished in himself, as he raised to his fine brow his white-gloved hands, a model (to which they must conform) of gravity, already almost of ecstasy, without acknowledging the greetings of late-comers so indelicate as not to understand that it was now the time for High Art. They were all hypnotised; no one dared utter a sound, move a chair; respect for music — by virtue of Palamède’s prestige — had been instantaneously inculcated in a crowd as ill-bred as it was exclusive
   When I saw appear on the little platform, not only Morel and a pianist, but performers upon other instruments as well, I supposed that the programme was to begin with works of composers other than Vinteuil. For I imagined that the only work of his in existence was his sonata for piano and violin
   Mme. Verdurin sat in a place apart, the twin hemispheres of her pale, slightly roseate brow magnificently curved, her hair drawn back, partly in imitation of an eighteenth century portrait, partly from the desire for coolness of a fever-stricken patient whom modesty forbids to reveal her condition, aloof, a deity presiding over musical rites, patron saint of Wagnerism and sick-headaches, a sort of almost tragic Norn, evoked by the spell of genius in the midst of all these bores, in whose presence she would more than ordinarily scorn to express her feelings upon hearing a piece of music which she knew better than they. The concert began, I did not know what they were playing, I found myself in a strange land. Where was I to locate it? Into what composer’s country had I come? I should have been glad to know, and, seeing nobody near me whom I might question, I should have liked to be a character in those Arabian Nights which I never tired of reading and in which, in moments of uncertainty, there arose a genie or a maiden of ravishing beauty, invisible to everyone else but not to the embarrassed hero to whom she reveals exactly what he wishes to learn. Well, at this very moment I was favoured with precisely such a magical apparition. As, in a stretch of country which we suppose to be strange to us and which as a matter of fact we have approached from a new angle, when after turning out of one road we find ourself emerging suddenly upon another every inch of which is familiar only we have not been in the habit of entering it from that end, we say to ourself immediately: “Why, this is the lane that leads to the garden gate of my friends the X—— I shall be there in a minute,” and there, indeed, is their daughter at the gate, come out to greet us as we pass; so, all of a sudden, I found myself, in the midst of this music that was novel to me, right in the heart of Vinteuil’s sonata; and, more marvellous than any maiden, the little phrase, enveloped, harnessed in silver, glittering with brilliant effects of sound, as light and soft as silken scarves, came towards me, recognisable in this new guise. My joy at having found it again was enhanced by the accent, so friendlily familiar, which it adopted in addressing me, so persuasive, so simple, albeit without dimming the shimmering beauty with which it was resplendent. Its intention, however, was, this time, merely to shew me the way, which was not the way of the sonata, for this was an unpublished work of Vinteuil in which he had merely amused himself, by an allusion which was explained at this point by a sentence in the programme which one ought to have been reading simultaneously, in making the little phrase reappear for a moment. No sooner was it thus recalled than it vanished, and I found myself once more in an unknown world, but I knew now, and everything that followed only confirmed my knowledge, that this world was one of those which I had never even been capable of imagining that Vinteuil could have created, for when, weary of the sonata which was to me a universe thoroughly explored, I tried to imagine others equally beautiful but different, I was merely doing what those poets do who fill their artificial paradise with meadows, flowers and streams which duplicate those existing already upon Earth. What was now before me made me feel as keen a joy as the sonata would have given me if I had not already known it, and consequently, while no less beautiful, was different. Whereas the sonata opened upon a dawn of lilied meadows, parting its slender whiteness to suspend itself over the frail and yet consistent mingling of a rustic bower of honeysuckle with white geraniums, it was upon continuous, level surfaces like those of the sea that, in the midst of a stormy morning beneath an already lurid sky, there began, in an eery silence, in an infinite void, this hew masterpiece, and it was into a roseate dawn that, in order to construct itself progressively before me, this unknown universe was drawn from silence and from night. This so novel redness, so absent from the tender, rustic, pale sonata, tinged all the sky, as dawn does, with a mysterious hope. And a song already thrilled the air, a song on seven notes, but the strangest, the most different from any that I had ever imagined, from any that I could ever have been able to imagine, at once ineffable and piercing, no longer the cooing of a dove as in the sonata, but rending the air, as vivid as the scarlet tinge in which the opening bars had been bathed, something like the mystical crow of a cock, an ineffable but over-shrill appeal of the eternal morning. The cold atmosphere, soaked in rain, electric — of a quality so different, feeling wholly other pressures, in a world so remote from that, virginal and endowed only with vegetable life, of the sonata — changed at every moment, obliterating the empurpled promise of the Dawn. At noon, however, beneath a scorching though transitory sun, it seemed to fulfil itself in a dull, almost rustic bliss in which the peal of clanging, racing bells (like those which kindled the blaze of the square outside the church of Combray, which Vinteuil, who must often have heard them, had perhaps discovered at that moment in his memory like a colour which the painter’s hand has conveyed to his palette) seemed to materialise the coarsest joy. To be honest, from the aesthetic point of view, this joyous motive did not appeal to me, I found it almost ugly, its rhythm dragged so laboriously along the ground that one might have succeeded in imitating almost everything that was essential to it by merely making a noise, sounds, by the tapping of drumsticks upon a table. It seemed to me that Vinteuil had been lacking, here, in inspiration, and consequently I was a little lacking also in the power of attention
   I looked at the Mistress, whose sullen immobility seemed to be protesting against the noddings — in time with the music — of the empty heads of the ladies of the Faubourg. She did not say: “You understand that I know something about this music, and more than a little! If I had to express all that I feel, you would never hear the end of it!” She did not say this. But her upright, motionless body, her expressionless eyes, her straying locks said it for her. They spoke also of her courage, said that the musicians might go on, need not spare her nerves, that she would not flinch at the andante, would not cry out at the allegro. I looked at the musicians. The violoncellist dominated the instrument which he clutched between his knees, bowing his head to which its coarse features gave, in moments of mannerism, an involuntary expression of disgust; he leaned over it, fingered it with the same domestic patience with which he might have plucked a cabbage, while by his side the harpist (a mere girl) in a short skirt, bounded on either side by the lines of her golden quadrilateral like those which, in the magic chamber of a Sibyl, would arbitrarily denote the ether, according to the consecrated rules, seemed to be going in quest, here and there, at the point required, of an exquisite sound, just as though, a little allegorical deity, placed in front of the golden trellis of the heavenly vault, she were gathering, one by one, its stars. As for Morel, a lock, hitherto invisible and lost in the rest of his hair, had fallen loose and formed a curl upon his brow. I turned my head slightly towards the audience to discover what M. de Charlus might be feeling at the sight of this curl. But my eyes encountered only the face, or rather the hands of Mme. Verdurin, for the former was entirely buried in the latter
   But very soon, the triumphant motive of the bells having been banished, dispersed by others, I succumbed once again to the music; and I began to realise that if, in the body of this septet, different elements presented themselves in turn, to combine at the close, so also Vinteuil’s sonata, and, as I was to find later on, his other works as well, had been no more than timid essays, exquisite but very slight, towards the triumphant and complete masterpiece which was revealed to me at this moment. And so too, I could not help recalling how I had thought of the other worlds which Vinteuil might have created as of so many universes as hermetically sealed as each of my own love-affairs, whereas in reality I was obliged to admit that in the volume of my latest love — that is to say, my love for Albertine — my first inklings of love for her (at Balbec at the very beginning, then after the game of ferret, then on the night when she slept at the hotel, then in Paris on the foggy afternoon, then on the night of the Guermantes’ party, then at Balbec again, and finally in Paris where my life was now closely linked to her own) had been nothing more than experiments; indeed, if I were to consider, not my love for Albertine, but my life as a whole, my earlier love-affairs had themselves been but slight and timid essays, experiments, which paved the way to this vaster love: my love for Albertine. And I ceased to follow the music, in order to ask myself once again whether Albertine had or had not seen Mlle. Vinteuil during the last few days, as we interrogate afresh an internal pain, from which we have been distracted for a moment. For it was in myself that Albertine’s possible actions were performed. Of each of the people whom we know we possess a double, but it is generally situated on the horizon of our imagination, of our memory; it remains more or less external to ourselves, and what it has done or may have done has no greater capacity to cause us pain than an object situated at a certain distance, which provides us with only the painless sensations of vision. The things that affect these people we perceive in a contemplative fashion, we are able to deplore them in appropriate language which gives other people a sense of our kindness of heart, we do not feel them; but since the wound inflicted on me at Balbec, it was in my heart, at a great depth, difficult to extract, that Albertine’s double was lodged. What I saw of her hurt me, as a sick man would be hurt whose senses were so seriously deranged that the sight of a colour would be felt by him internally like a knife-thrust in his living flesh. It was fortunate that I had not already yielded to the temptation to break with Albertine; the boring thought that I should have to see her again presently, when I went home, was a trifling matter compared with the anxiety that I should have felt if the separation had been permanent at this moment when I felt a doubt about her before she had had time to become immaterial to me. At the moment when I pictured her thus to myself waiting for me at home, like a beloved wife who found the time of waiting long, and had perhaps fallen asleep for a moment in her room, I was caressed by the passage of a tender phrase, homely and domestic, of the septet. Perhaps — everything is so interwoven and superimposed in our inward life — it had been inspired in Vinteuil by his daughter’s sleep — his daughter, the cause to-day of all my troubles — when it enveloped in its quiet, on peaceful evenings, the work of the composer, this phrase which calmed me so, by the same soft background of silence which pacifies certain of Schumann’s reveries, during which, even when ‘the Poet is speaking,’ one can tell that ‘the child is asleep.’ Asleep, awake, I should find her again this evening, when I chose to return home, Albertine, my little child. And yet, I said to myself, something more mysterious than Albertine’s love seemed to be promised at the outset of this work, in those first cries of dawn. I endeavoured to banish the thought of my mistress, so as to think only of the composer. Indeed, he seemed to be present. One would have said that, reincarnate, the composer lived for all time in his music; one could feel the joy with which he was choosing the colour of some sound, harmonising it with the rest. For with other and more profound gifts Vinteuil combined that which few composers, and indeed few painters have possessed, of using colours not merely so lasting but so personal that, just as time has been powerless to fade them, so the disciples who imitate him who discovered them, and even the masters who surpass him do not pale their originality. The revolution that their apparition has effected does not live to see its results merge unacknowledged in the work of subsequent generations; it is liberated, it breaks out again, and alone, whenever the innovator’s works are performed in all time to come. Each note underlined itself in a colour which all the rules in the world could not have taught the most learned composers to imitate, with the result that Vinteuil, albeit he had appeared at his hour and was fixed in his place in the evolution of music, would always leave that place to stand in the forefront, whenever any of his compositions was performed, which would owe its appearance of having blossomed after the works of other more recent composers to this quality, apparently paradoxical and actually deceiving, of permanent novelty. A page of symphonic music by Vinteuil, familiar already on the piano, when one heard it rendered by an orchestra, like a ray of summer sunlight which the prism of the window disintegrates before it enters a dark dining-room, revealed like an unsuspected, myriad-hued treasure all the jewels of the Arabian Nights. But how can one compare to that motionless brilliance of light what was life, perpetual and blissful motion? This Vinteuil, whom I had known so timid and sad, had been capable — when he had to select a tone, to blend another with it — of audacities, had enjoyed a good fortune, in the full sense of the word, as to which the hearing of any of his works left one in no doubt. The joy that such chords had aroused in him, the increase of strength that it had given him wherewith to discover others led the listener on also from one discovery to another, or rather it was the composer himself who guided him, deriving from the colours that he had invented a wild joy which gave him the strength to discover, to fling himself upon the others which they seemed to evoke, enraptured, quivering, as though from the shock of an electric spark, when the sublime came spontaneously to life at the clang of the brass, panting, drunken, maddened, dizzy, while he painted his great musical fresco, like Michelangelo strapped to his scaffold and dashing, from his supine position, tumultuous brush-strokes upon the ceiling of the Sistine Chapel. Vinteuil had been dead for many years; but in the sound of these instruments which he had animated, it had been given him to prolong, for an unlimited time, a part at least of his life. Of his life as a man merely? If art was indeed but a prolongation of life, was it worth while to sacrifice anything to it, was it not as unreal as life itself? If I was to listen properly to this septet, I could not pause to consider the question. No doubt the glowing septet differed singularly from the candid sonata; the timid question to which the little phrase replied, from the breathless supplication to find the fulfilment of the strange promise that had resounded, so harsh, so supernatural, so brief, setting athrob the still inert crimson of the morning sky, above the sea. And yet these so widely different phrases were composed of the same elements, for just as there was a certain universe, perceptible by us in those fragments scattered here and there, in private houses, in public galleries, which were Elstir’s universe, the universe which he saw, in which he lived, so to the music of Vinteuil extended, note by note, key by key, the unknown colourings of an inestimable, unsuspected universe, made fragmentary by the gaps that occurred between the different occasions of hearing his work performed; those two so dissimilar questions which commanded the so different movements of the sonata and the septet, the former breaking into short appeals a line continuous and pure, the latter welding together into an indivisible structure a medley of scattered fragments, were nevertheless, one so calm and timid, almost detached and as though philosophic, the other so anxious, pressing, imploring, were nevertheless the same prayer, poured forth before different risings of the inward sun and merely refracted through the different mediums of other thoughts, of artistic researches carried on through the years in which he had tried to create something new. A prayer, a hope which was at heart the same, distinguishable beneath these disguises in the various works of Vinteuil, and on the other hand not to be found elsewhere than in his works. For these phrases historians of music might indeed find affinities, a pedigree in the works of other great composers, but merely for subordinate reasons, from external resemblances, from analogies which were ingeniously discovered by reasoning rather than felt by a direct impression. The impression that these phrases of Vinteuil imparted was different from any other, as though, notwithstanding the conclusions to which science seems to point, the individual did really exist. And it was precisely when he was seeking vigorously to be something new that one recognised beneath the apparent differences the profound similarities; and the deliberate resemblances that existed in the body of a work, when Vinteuil repeated once and again a single phrase, diversified it, amused himself by altering its rhythm, by making it reappear in its original form, these deliberate resemblances, the work of the intellect, inevitably superficial, never succeeded in being as striking as those resemblances, concealed, involuntary, which broke out in different colours, between the two separate masterpieces; for then Vinteuil, seeking to do something new, questioned himself, with all the force of his creative effort, reached his own essential nature at those depths, where, whatever be the question asked, it is in the same accent, that is to say its own, that it replies. Such an accent, the accent of Vinteuil, is separated from the accents of other composers by a difference far greater than that which we perceive between the voices of two people, even between the cries of two species of animal: by the difference that exists between the thoughts of those other composers and the eternal investigations of Vinteuil, the question that he put to himself in so many forms, his habitual speculation, but as free from analytical formulas of reasoning as if it were being carried out in the world of the angels, so that we can measure its depth, but without being any more able to translate it into human speech than are disincarnate spirits when, evoked by a medium, he questions them as to the mysteries of death. And even when I bore in mind the acquired originality which had struck me that afternoon, that kinship which musical critics might discover among them, it is indeed a unique accent to which rise, and return in spite of themselves those great singers that original composers are, which is a proof of the irreducibly individual existence of the soul. Though Vinteuil might try to make more solemn, more grand, or to make more sprightly and gay what he saw reflected in the mind of his audience, yet, in spite of himself, he submerged it all beneath an undercurrent which makes his song eternal and at once recognisable. This song, different from those of other singers, similar to all his own, where had Vinteuil learned, where had he heard it? Each artist seems thus to be the native of an unknown country, which he himself has forgotten, different from that from which will emerge, making for the earth, another great artist. When all is said, Vinteuil, in his latest works, seemed to have drawn nearer to that unknown country. The atmosphere was no longer the same as in the sonata, the questioning phrases became more pressing, more uneasy, the answers more mysterious; the clean-washed air of morning and evening seemed to influence even the instruments. Morel might be playing marvellously, the sounds that came from his violin seemed to me singularly piercing, almost blatant. This harshness was pleasing, and, as in certain voices, one felt in it a sort of moral virtue and intellectual superiority. But this might give offence. When his vision of the universe is modified, purified, becomes more adapted to his memory of the country of his heart, it is only natural that this should be expressed by a general alteration of sounds in the musician, as of colours in the painter. Anyhow, the more intelligent section of the public is not misled, since people declared later on that Vinteuil’s last compositions were the most profound. Now no programme, no subject supplied any intellectual basis for judgment. One guessed therefore that it was a question of transposition, an increasing profundity of sound
